YEAR,PLAYER_ID,PLAYER,TEAM_ID,TEAM,GP,FG_PCT,FG3_PCT,FT_PCT,EFF,AST_TOV,PPG,RPG,APG,SPG,BPG,TPG,is_all_nba,POSITION,season_start_year,WinPCT,Start_Year,TeamID,WinningFactor
2017-18,201577,Robin Lopez,1610612741,CHI,64,0.53,0.286,0.756,805,1.16,11.8125,4.53125,1.9375,0.21875,0.828125,1.671875,False,Center,2017,0.329,2017,1610612741,264.845
2017-18,1627739,Kris Dunn,1610612741,CHI,52,0.429,0.321,0.737,801,2.07,13.442307692307692,4.25,5.961538461538462,2.0,0.5192307692307693,2.8846153846153846,False,Guard,2017,0.329,2017,1610612741,263.529
2017-18,1626170,Jerian Grant,1610612741,CHI,74,0.416,0.326,0.745,772,3.84,8.364864864864865,2.310810810810811,4.621621621621622,0.8513513513513513,0.1081081081081081,1.2027027027027026,False,Guard,2017,0.329,2017,1610612741,253.988
2017-18,1628021,David Nwaba,1610612741,CHI,70,0.478,0.346,0.655,705,1.35,7.928571428571429,4.6571428571428575,1.4857142857142858,0.8428571428571429,0.4142857142857143,1.1,False,Guard-Forward,2017,0.329,2017,1610612741,231.94500000000002
2017-18,203897,Zach LaVine,1610612741,CHI,24,0.383,0.341,0.813,313,1.67,16.708333333333332,3.9166666666666665,3.0,1.0,0.1666666666666666,1.7916666666666667,False,Guard,2017,0.329,2017,1610612741,102.977
2017-18,203930,Sean Kilpatrick,1610612741,CHI,52,0.374,0.319,0.889,251,1.21,6.346153846153846,1.6730769230769231,0.8846153846153846,0.25,0.0961538461538461,0.7307692307692307,False,Guard,2017,0.329,2017,1610612741,82.57900000000001
2017-18,1626245,Cristiano Felicio,1610612741,CHI,55,0.591,0.0,0.667,454,1.02,5.6,4.236363636363636,1.0,0.2909090909090909,0.2,0.9818181818181818,False,Forward-Center,2017,0.329,2017,1610612741,149.366
2017-18,203943,Noah Vonleh,1610612741,CHI,54,0.444,0.303,0.621,462,1.1,4.888888888888889,5.75925925925926,0.6296296296296297,0.3518518518518518,0.3148148148148148,0.5740740740740741,False,Forward,2017,0.329,2017,1610612741,151.99800000000002
2017-18,1626166,Cameron Payne,1610612741,CHI,25,0.405,0.385,0.75,270,3.14,8.84,2.76,4.52,1.04,0.36,1.44,False,Guard,2017,0.329,2017,1610612741,88.83
2017-18,1627835,Paul Zipser,1610612741,CHI,54,0.346,0.336,0.76,228,1.07,4.037037037037037,2.425925925925926,0.8518518518518519,0.3703703703703703,0.2777777777777778,0.7962962962962963,False,Forward,2017,0.329,2017,1610612741,75.012
2017-18,1628469,Antonio Blakeney,1610612741,CHI,19,0.371,0.288,0.769,102,1.82,7.947368421052632,1.736842105263158,1.0526315789473684,0.3684210526315789,0.0526315789473684,0.5789473684210527,False,Guard,2017,0.329,2017,1610612741,33.558
2017-18,1627853,Ryan Arcidiacono,1610612741,CHI,24,0.415,0.29,0.833,83,2.69,2.0,1.0416666666666667,1.4583333333333333,0.5416666666666666,0.0,0.5416666666666666,False,Guard,2017,0.329,2017,1610612741,27.307000000000002
2017-18,202347,Quincy Pondexter,1610612741,CHI,23,0.286,0.136,0.824,42,0.82,1.9565217391304348,1.173913043478261,0.391304347826087,0.3478260869565217,0.0869565217391304,0.4782608695652174,False,Forward,2017,0.329,2017,1610612741,13.818000000000001
2017-18,201600,Omer Asik,1610612741,CHI,18,0.409,0.0,0.308,47,0.33,1.2222222222222223,2.611111111111111,0.1666666666666666,0.1111111111111111,0.2222222222222222,0.5,False,Center,2017,0.329,2017,1610612741,15.463000000000001
2017-18,204067,Jarell Eddie,1610612741,CHI,3,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,False,Guard-Forward,2017,0.329,2017,1610612741,0.0
2017-18,203932,Aaron Gordon,1610612753,ORL,58,0.434,0.336,0.698,1054,1.27,17.620689655172413,7.879310344827586,2.3448275862068964,1.0172413793103448,0.7758620689655172,1.8448275862068968,False,Forward,2017,0.305,2017,1610612753,321.46999999999997
2017-18,203095,Evan Fournier,1610612753,ORL,57,0.459,0.379,0.867,869,1.74,17.771929824561404,3.1578947368421053,2.8947368421052637,0.8245614035087719,0.2807017543859649,1.6666666666666667,False,Guard-Forward,2017,0.305,2017,1610612753,265.045
2017-18,203613,Jonathon Simmons,1610612753,ORL,69,0.465,0.338,0.768,837,1.17,13.942028985507246,3.463768115942029,2.4782608695652173,0.8405797101449275,0.2318840579710145,2.1159420289855078,False,Forward,2017,0.305,2017,1610612753,255.285
2017-18,202696,Nikola Vucevic,1610612753,ORL,57,0.475,0.314,0.819,1204,1.75,16.473684210526315,9.175438596491228,3.3508771929824563,0.9824561403508772,1.087719298245614,1.912280701754386,False,Center,2017,0.305,2017,1610612753,367.21999999999997
2017-18,201571,D.J. Augustin,1610612753,ORL,75,0.452,0.419,0.868,823,2.33,10.213333333333331,2.1333333333333333,3.826666666666666,0.72,0.0,1.64,False,Guard,2017,0.305,2017,1610612753,251.015
2017-18,1626209,Mario Hezonja,1610612753,ORL,75,0.442,0.337,0.819,772,1.23,9.626666666666669,3.7466666666666666,1.413333333333333,1.08,0.4133333333333333,1.1466666666666667,False,Forward-Guard,2017,0.305,2017,1610612753,235.46
2017-18,202714,Shelvin Mack,1610612753,ORL,69,0.43,0.345,0.711,620,3.06,6.855072463768116,2.4057971014492754,3.942028985507247,0.782608695652174,0.1159420289855072,1.289855072463768,False,Guard,2017,0.305,2017,1610612753,189.1
2017-18,202687,Bismack Biyombo,1610612753,ORL,82,0.52,0.0,0.65,810,0.79,5.7073170731707314,5.7073170731707314,0.8048780487804879,0.2560975609756097,1.1585365853658536,1.024390243902439,False,Center,2017,0.305,2017,1610612753,247.04999999999998
2017-18,201578,Marreese Speights,1610612753,ORL,52,0.395,0.369,0.727,339,1.0,7.730769230769231,2.5576923076923075,0.7692307692307693,0.1538461538461538,0.4230769230769231,0.7692307692307693,False,Forward-Center,2017,0.305,2017,1610612753,103.395
2017-18,1628411,Wes Iwundu,1610612753,ORL,62,0.427,0.196,0.723,300,1.9,3.693548387096774,2.2096774193548385,0.9193548387096774,0.532258064516129,0.1935483870967742,0.4838709677419355,False,Forward,2017,0.305,2017,1610612753,91.5
2017-18,203082,Terrence Ross,1610612753,ORL,24,0.398,0.323,0.75,205,1.31,8.708333333333334,3.0416666666666665,1.5833333333333333,1.125,0.4583333333333333,1.2083333333333333,False,Guard-Forward,2017,0.305,2017,1610612753,62.525
2017-18,201167,Arron Afflalo,1610612753,ORL,53,0.401,0.386,0.846,166,1.43,3.3773584905660377,1.2452830188679245,0.5660377358490566,0.0754716981132075,0.1698113207547169,0.3962264150943396,False,Guard,2017,0.305,2017,1610612753,50.629999999999995
2017-18,203920,Khem Birch,1610612753,ORL,42,0.54,0.0,0.689,330,1.62,4.238095238095238,4.285714285714286,0.8095238095238095,0.3571428571428571,0.5,0.5,False,Center,2017,0.305,2017,1610612753,100.64999999999999
2017-18,1628371,Jonathan Isaac,1610612753,ORL,27,0.379,0.348,0.76,202,0.67,5.37037037037037,3.6666666666666665,0.6666666666666666,1.2222222222222223,1.1111111111111112,1.0,False,Forward,2017,0.305,2017,1610612753,61.61
2017-18,1628681,Rodney Purvis,1610612753,ORL,16,0.327,0.25,0.867,62,1.7,6.0,1.6875,1.0625,0.1875,0.1875,0.625,False,Guard,2017,0.305,2017,1610612753,18.91
2017-18,1628503,Jamel Artis,1610612753,ORL,15,0.392,0.276,0.583,77,2.25,5.133333333333334,2.533333333333333,1.2,0.1333333333333333,0.2,0.5333333333333333,False,Guard,2017,0.305,2017,1610612753,23.485
2017-18,1626173,Rashad Vaughn,1610612753,ORL,28,0.411,0.378,0.667,65,2.17,2.2857142857142856,0.75,0.4642857142857143,0.1785714285714285,0.1071428571428571,0.2142857142857142,False,Guard,2017,0.305,2017,1610612753,19.825
2017-18,203940,Adreian Payne,1610612753,ORL,5,0.7,0.667,0.833,26,0.0,4.2,1.8,0.0,0.4,0.0,0.4,False,Forward,2017,0.305,2017,1610612753,7.93
2017-18,203915,Spencer Dinwiddie,1610612751,BKN,80,0.387,0.326,0.813,1189,4.09,12.5875,3.2375,6.55,0.85,0.2875,1.6,False,Guard,2017,0.341,2017,1610612751,405.449
2017-18,203459,Allen Crabbe,1610612751,BKN,75,0.407,0.378,0.852,925,1.5,13.2,4.32,1.56,0.6266666666666667,0.4666666666666667,1.04,False,Guard-Forward,2017,0.341,2017,1610612751,315.425
2017-18,201960,DeMarre Carroll,1610612751,BKN,73,0.414,0.371,0.764,1077,1.43,13.465753424657532,6.561643835616438,2.0136986301369864,0.8082191780821918,0.410958904109589,1.4109589041095891,False,Forward,2017,0.341,2017,1610612751,367.257
2017-18,1626178,Rondae Hollis-Jefferson,1610612751,BKN,68,0.472,0.241,0.788,1115,1.38,13.911764705882351,6.75,2.4558823529411766,0.9558823529411764,0.7058823529411765,1.7794117647058822,False,Forward,2017,0.341,2017,1610612751,380.21500000000003
2017-18,1627747,Caris LeVert,1610612751,BKN,71,0.435,0.347,0.711,899,1.95,12.084507042253522,3.661971830985916,4.211267605633803,1.1549295774647887,0.3098591549295774,2.1549295774647885,False,Guard,2017,0.341,2017,1610612751,306.559
2017-18,203925,Joe Harris,1610612751,BKN,78,0.491,0.419,0.827,864,1.41,10.846153846153848,3.333333333333333,1.641025641025641,0.4487179487179487,0.2564102564102564,1.1666666666666667,False,Guard-Forward,2017,0.341,2017,1610612751,294.624
2017-18,1626156,D'Angelo Russell,1610612751,BKN,48,0.414,0.324,0.74,659,1.69,15.479166666666666,3.9375,5.1875,0.75,0.3541666666666667,3.0625,False,Guard,2017,0.341,2017,1610612751,224.71900000000002
2017-18,1628386,Jarrett Allen,1610612751,BKN,72,0.589,0.333,0.776,862,0.6,8.152777777777779,5.388888888888889,0.6805555555555556,0.3888888888888889,1.2222222222222223,1.1388888888888888,False,Center,2017,0.341,2017,1610612751,293.942
2017-18,201967,Dante Cunningham,1610612751,BKN,73,0.451,0.345,0.596,578,1.46,5.712328767123288,4.082191780821918,0.6575342465753424,0.5342465753424658,0.410958904109589,0.4520547945205479,False,Forward,2017,0.341,2017,1610612751,197.098
2017-18,203112,Quincy Acy,1610612751,BKN,70,0.356,0.349,0.817,481,0.95,5.871428571428571,3.6714285714285713,0.8142857142857143,0.4714285714285714,0.4142857142857143,0.8571428571428571,False,Forward,2017,0.341,2017,1610612751,164.02100000000002
2017-18,203917,Nik Stauskas,1610612751,BKN,41,0.39,0.4,0.724,169,1.5,4.414634146341464,1.5609756097560976,0.951219512195122,0.2195121951219512,0.0975609756097561,0.6341463414634146,False,Guard,2017,0.341,2017,1610612751,57.629000000000005
2017-18,1626143,Jahlil Okafor,1610612751,BKN,28,0.558,0.25,0.724,204,0.57,6.285714285714286,3.0357142857142856,0.4285714285714285,0.1071428571428571,0.6428571428571429,0.75,False,Center-Forward,2017,0.341,2017,1610612751,69.56400000000001
2017-18,202389,Timofey Mozgov,1610612751,BKN,31,0.559,0.222,0.767,177,0.33,4.225806451612903,3.161290322580645,0.3548387096774194,0.1612903225806451,0.4193548387096774,1.064516129032258,False,Center,2017,0.341,2017,1610612751,60.357000000000006
2017-18,1627785,Isaiah Whitehead,1610612751,BKN,16,0.465,0.389,0.684,80,0.83,6.25,1.625,1.25,0.5,0.125,1.5,False,Guard,2017,0.341,2017,1610612751,27.28
2017-18,1628495,Milton Doyle,1610612751,BKN,10,0.277,0.174,0.5,30,5.0,3.4,1.8,1.0,0.6,0.2,0.2,False,Guard,2017,0.341,2017,1610612751,10.23
2017-18,202391,Jeremy Lin,1610612751,BKN,1,0.417,0.5,1.0,12,1.33,18.0,0.0,4.0,0.0,0.0,3.0,False,Guard,2017,0.341,2017,1610612751,4.0920000000000005
2017-18,1627821,James Webb III,1610612751,BKN,10,0.25,0.211,0.0,23,1.0,1.6,2.4,0.4,0.1,0.0,0.4,False,Forward,2017,0.341,2017,1610612751,7.843000000000001
2017-18,1628451,Jacob Wiley,1610612751,BKN,5,0.25,0.5,0.5,14,0.0,0.8,2.2,0.4,0.2,0.0,0.0,False,Forward,2017,0.341,2017,1610612751,4.774
2018-19,201935,James Harden,1610612745,HOU,78,0.442,0.368,0.879,2581,1.51,36.12820512820513,6.641025641025641,7.512820512820513,2.025641025641025,0.7435897435897436,4.961538461538462,True,Guard,2018,0.646,2018,1610612745,1667.326
2018-19,203991,Clint Capela,1610612745,HOU,67,0.648,0.0,0.636,1757,1.02,16.62686567164179,12.656716417910449,1.4328358208955223,0.6567164179104478,1.5223880597014925,1.4029850746268655,False,Center,2018,0.646,2018,1610612745,1135.022
2018-19,201569,Eric Gordon,1610612745,HOU,68,0.409,0.36,0.783,771,1.43,16.220588235294116,2.176470588235294,1.897058823529412,0.6029411764705882,0.3970588235294117,1.3235294117647058,False,Guard,2018,0.646,2018,1610612745,498.06600000000003
2018-19,101108,Chris Paul,1610612745,HOU,58,0.419,0.358,0.862,1178,3.11,15.620689655172416,4.568965517241379,8.155172413793103,1.9655172413793105,0.3103448275862069,2.6206896551724137,False,Guard,2018,0.646,2018,1610612745,760.988
2018-19,101123,Gerald Green,1610612745,HOU,73,0.4,0.354,0.838,544,0.73,9.246575342465754,2.493150684931507,0.547945205479452,0.4520547945205479,0.3698630136986301,0.7534246575342466,False,Guard-Forward,2018,0.646,2018,1610612745,351.42400000000004
2018-19,203085,Austin Rivers,1610612745,HOU,76,0.406,0.318,0.526,564,2.46,8.131578947368421,2.131578947368421,2.1973684210526314,0.618421052631579,0.3026315789473684,0.8947368421052632,False,Guard,2018,0.646,2018,1610612745,364.344
2018-19,200782,P.J. Tucker,1610612745,HOU,82,0.396,0.377,0.695,950,1.52,7.329268292682927,5.841463414634147,1.170731707317073,1.6097560975609757,0.4756097560975609,0.7682926829268293,False,Forward,2018,0.646,2018,1610612745,613.7
2018-19,202697,Iman Shumpert,1610612745,HOU,62,0.374,0.348,0.8,505,2.24,7.5,2.9516129032258065,1.8064516129032255,0.9516129032258064,0.3870967741935484,0.8064516129032258,False,Guard,2018,0.646,2018,1610612745,326.23
2018-19,202702,Kenneth Faried,1610612745,HOU,37,0.589,0.32,0.646,517,0.61,10.37837837837838,6.756756756756757,0.5405405405405406,0.4594594594594595,0.6216216216216216,0.8918918918918919,False,Forward-Center,2018,0.646,2018,1610612745,333.982
2018-19,1627863,Danuel House Jr.,1610612745,HOU,39,0.468,0.416,0.789,394,1.14,9.384615384615383,3.58974358974359,1.0256410256410255,0.5384615384615384,0.282051282051282,0.8974358974358975,False,Forward-Guard,2018,0.646,2018,1610612745,254.524
2018-19,2403,Nene,1610612745,HOU,42,0.517,0.0,0.66,250,2.36,3.595238095238096,2.9285714285714284,0.6190476190476191,0.4285714285714285,0.3571428571428571,0.2619047619047619,False,Center-Forward,2018,0.646,2018,1610612745,161.5
2018-19,1629109,Gary Clark,1610612745,HOU,51,0.331,0.297,1.0,220,2.57,2.9019607843137254,2.2745098039215685,0.3529411764705882,0.392156862745098,0.5098039215686274,0.1372549019607843,False,Forward,2018,0.646,2018,1610612745,142.12
2018-19,2546,Carmelo Anthony,1610612745,HOU,10,0.405,0.328,0.682,117,0.63,13.4,5.4,0.5,0.4,0.7,0.8,False,Forward,2018,0.646,2018,1610612745,75.58200000000001
2018-19,1628392,Isaiah Hartenstein,1610612745,HOU,28,0.488,0.333,0.786,97,1.15,1.8928571428571428,1.6785714285714286,0.5357142857142857,0.25,0.4285714285714285,0.4642857142857143,False,Center-Forward,2018,0.646,2018,1610612745,62.662
2018-19,203263,James Nunnally,1610612745,HOU,15,0.353,0.32,1.0,26,7.0,2.4,0.3333333333333333,0.4666666666666667,0.0666666666666666,0.0,0.0666666666666666,False,Forward,2018,0.646,2018,1610612745,16.796
2018-19,1629185,Chris Chiozza,1610612745,HOU,7,0.25,0.4,0.0,9,4.0,0.8571428571428571,0.5714285714285714,0.5714285714285714,0.1428571428571428,0.1428571428571428,0.1428571428571428,False,Guard,2018,0.646,2018,1610612745,5.814
2018-19,1628979,Trevon Duval,1610612745,HOU,3,0.667,1.0,0.0,7,0.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,False,Guard,2018,0.646,2018,1610612745,4.522
2018-19,1629053,Vincent Edwards,1610612745,HOU,2,0.25,0.25,0.0,2,0.0,1.5,1.0,0.0,0.0,0.0,0.0,False,Forward,2018,0.646,2018,1610612745,1.292
2018-19,203093,Terrence Jones,1610612745,HOU,2,0.25,0.0,0.0,1,0.0,1.0,2.0,0.0,0.0,0.0,0.5,False,Forward,2018,0.646,2018,1610612745,0.646
2018-19,1627753,Zhou Qi,1610612745,HOU,1,1.0,0.0,0.0,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,False,Forward-Center,2018,0.646,2018,1610612745,1.292
2018-19,202331,Paul George,1610612760,OKC,77,0.438,0.386,0.839,2110,1.55,28.03896103896104,8.155844155844155,4.12987012987013,2.207792207792208,0.4415584415584415,2.6623376623376624,True,Forward,2018,0.598,2018,1610612760,1261.78
2018-19,201566,Russell Westbrook,1610612760,OKC,73,0.428,0.29,0.656,2118,2.41,22.945205479452056,11.054794520547944,10.73972602739726,1.9452054794520548,0.4520547945205479,4.452054794520548,True,Guard,2018,0.598,2018,1610612760,1266.5639999999999
2018-19,203471,Dennis Schroder,1610612760,OKC,79,0.414,0.341,0.819,1048,1.88,15.49367088607595,3.59493670886076,4.0886075949367084,0.8227848101265823,0.1518987341772152,2.1772151898734178,False,Guard,2018,0.598,2018,1610612760,626.704
2018-19,203500,Steven Adams,1610612760,OKC,80,0.595,0.0,0.5,1576,0.92,13.85,9.5,1.55,1.4625,0.95,1.6875,False,Center,2018,0.598,2018,1610612760,942.448
2018-19,203924,Jerami Grant,1610612760,OKC,80,0.497,0.392,0.71,1202,1.18,13.625,5.2125,0.9875,0.7625,1.25,0.8375,False,Forward,2018,0.598,2018,1610612760,718.7959999999999
2018-19,202693,Markieff Morris,1610612760,OKC,58,0.421,0.335,0.772,594,1.46,9.43103448275862,4.568965517241379,1.362068965517241,0.6206896551724138,0.3793103448275862,0.9310344827586208,False,Forward,2018,0.598,2018,1610612760,355.212
2018-19,1628390,Terrance Ferguson,1610612760,OKC,74,0.429,0.366,0.725,475,1.53,6.9324324324324325,1.9054054054054053,0.972972972972973,0.5405405405405406,0.2162162162162162,0.6351351351351351,False,Guard,2018,0.598,2018,1610612760,284.05
2018-19,203457,Nerlens Noel,1610612760,OKC,77,0.587,0.0,0.684,723,0.94,4.909090909090909,4.220779220779221,0.5844155844155844,0.8571428571428571,1.2467532467532467,0.6233766233766234,False,Center-Forward,2018,0.598,2018,1610612760,432.354
2018-19,1627846,Abdel Nader,1610612760,OKC,61,0.423,0.32,0.75,250,0.77,3.950819672131148,1.901639344262295,0.3278688524590163,0.3278688524590163,0.1967213114754098,0.4262295081967213,False,Forward,2018,0.598,2018,1610612760,149.5
2018-19,202335,Patrick Patterson,1610612760,OKC,63,0.374,0.336,0.633,266,1.41,3.634920634920635,2.333333333333333,0.492063492063492,0.2539682539682539,0.2063492063492063,0.3492063492063492,False,Forward,2018,0.598,2018,1610612760,159.06799999999998
2018-19,1628977,Hamidou Diallo,1610612760,OKC,51,0.455,0.167,0.61,199,0.74,3.725490196078432,1.9019607843137252,0.3333333333333333,0.4117647058823529,0.196078431372549,0.4509803921568627,False,Guard,2018,0.598,2018,1610612760,119.002
2018-19,203518,Alex Abrines,1610612760,OKC,31,0.357,0.323,0.923,140,1.43,5.32258064516129,1.5483870967741935,0.6451612903225806,0.5483870967741935,0.1935483870967742,0.4516129032258064,False,Guard,2018,0.598,2018,1610612760,83.72
2018-19,101109,Raymond Felton,1610612760,OKC,33,0.407,0.328,0.923,149,3.71,4.303030303030303,1.0303030303030305,1.5757575757575757,0.303030303030303,0.1818181818181818,0.4242424242424242,False,Guard,2018,0.598,2018,1610612760,89.10199999999999
2018-19,1629126,Deonte Burton,1610612760,OKC,32,0.402,0.296,0.667,71,1.0,2.5625,0.875,0.28125,0.1875,0.25,0.28125,False,Guard-Forward,2018,0.598,2018,1610612760,42.458
2018-19,1628393,Jawun Evans,1610612760,OKC,8,0.214,0.0,0.0,14,1.67,0.75,1.5,1.25,0.375,0.0,0.75,False,Guard,2018,0.598,2018,1610612760,8.372
2018-19,1629055,Donte Grantham,1610612760,OKC,3,0.0,0.0,0.0,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Forward,2018,0.598,2018,1610612760,-1.196
2018-19,1629093,Tyler Davis,1610612760,OKC,1,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,Center,2018,0.598,2018,1610612760,0.0
2018-19,202689,Kemba Walker,1610612766,CHA,82,0.434,0.356,0.844,1849,2.29,25.634146341463413,4.402439024390244,5.902439024390244,1.2439024390243902,0.4146341463414634,2.573170731707317,True,Guard,2018,0.476,2018,1610612766,880.1239999999999
2018-19,203087,Jeremy Lamb,1610612766,CHA,79,0.44,0.348,0.888,1277,2.15,15.291139240506327,5.493670886075949,2.1772151898734178,1.1139240506329111,0.4050632911392405,1.0126582278481011,False,Guard-Forward,2018,0.476,2018,1610612766,607.852
2018-19,101107,Marvin Williams,1610612766,CHA,75,0.422,0.366,0.767,943,1.96,10.08,5.426666666666667,1.2266666666666666,0.9466666666666668,0.8133333333333334,0.6266666666666667,False,Forward,2018,0.476,2018,1610612766,448.868
2018-19,201587,Nicolas Batum,1610612766,CHA,75,0.45,0.389,0.865,1012,2.11,9.32,5.2,3.293333333333333,0.9466666666666668,0.5733333333333334,1.56,False,Guard-Forward,2018,0.476,2018,1610612766,481.712
2018-19,1628370,Malik Monk,1610612766,CHA,73,0.387,0.33,0.882,506,1.36,8.945205479452055,1.8767123287671232,1.6027397260273972,0.5068493150684932,0.2602739726027397,1.178082191780822,False,Guard,2018,0.476,2018,1610612766,240.856
2018-19,1628970,Miles Bridges,1610612766,CHA,80,0.464,0.325,0.753,776,1.9,7.4625,4.0375,1.1875,0.6875,0.6125,0.625,False,Forward,2018,0.476,2018,1610612766,369.376
2018-19,2225,Tony Parker,1610612766,CHA,56,0.46,0.255,0.734,490,2.76,9.464285714285714,1.4821428571428572,3.696428571428572,0.375,0.125,1.3392857142857142,False,Guard,2018,0.476,2018,1610612766,233.23999999999998
2018-19,203469,Cody Zeller,1610612766,CHA,49,0.551,0.273,0.787,764,1.65,10.142857142857142,6.795918367346939,2.0816326530612246,0.7755102040816326,0.8367346938775511,1.2653061224489797,False,Forward-Center,2018,0.476,2018,1610612766,363.664
2018-19,202714,Shelvin Mack,1610612766,CHA,57,0.404,0.354,0.69,436,2.77,7.543859649122807,1.824561403508772,3.210526315789474,0.8245614035087719,0.0701754385964912,1.1578947368421053,False,Guard,2018,0.476,2018,1610612766,207.536
2018-19,203077,Michael Kidd-Gilchrist,1610612766,CHA,64,0.476,0.34,0.772,560,1.42,6.671875,3.84375,0.953125,0.5,0.609375,0.671875,False,Forward,2018,0.476,2018,1610612766,266.56
2018-19,1626195,Willy Hernangomez,1610612766,CHA,58,0.519,0.385,0.694,584,1.03,7.258620689655173,5.362068965517241,1.0344827586206895,0.2758620689655172,0.3448275862068966,1.0,False,Center-Forward,2018,0.476,2018,1610612766,277.984
2018-19,1626163,Frank Kaminsky,1610612766,CHA,47,0.463,0.36,0.738,426,1.54,8.617021276595745,3.4680851063829787,1.3404255319148937,0.2553191489361702,0.2553191489361702,0.8723404255319149,False,Forward-Center,2018,0.476,2018,1610612766,202.77599999999998
2018-19,1628407,Dwayne Bacon,1610612766,CHA,43,0.475,0.437,0.739,304,2.61,7.348837209302325,2.069767441860465,1.0930232558139534,0.2790697674418604,0.1162790697674418,0.4186046511627907,False,Guard-Forward,2018,0.476,2018,1610612766,144.704
2018-19,202687,Bismack Biyombo,1610612766,CHA,54,0.571,0.0,0.637,434,0.97,4.37037037037037,4.574074074074074,0.6111111111111112,0.2037037037037037,0.7592592592592593,0.6296296296296297,False,Center,2018,0.476,2018,1610612766,206.584
2018-19,1628984,Devonte' Graham,1610612766,CHA,46,0.343,0.281,0.761,243,4.03,4.717391304347826,1.3695652173913044,2.630434782608696,0.5,0.0434782608695652,0.6521739130434783,False,Guard,2018,0.476,2018,1610612766,115.66799999999999
2018-19,1629122,J.P. Macura,1610612766,CHA,2,0.333,0.0,0.0,5,0.0,3.0,1.5,1.0,0.0,0.0,0.0,False,Guard,2018,0.476,2018,1610612766,2.38
2018-19,1629147,Joe Chealey,1610612766,CHA,1,0.333,0.0,0.0,1,0.0,2.0,0.0,1.0,0.0,0.0,0.0,False,Guard,2018,0.476,2018,1610612766,0.476
2018-19,203078,Bradley Beal,1610612764,WAS,82,0.475,0.351,0.808,1982,2.0,25.59756097560976,5.012195121951219,5.463414634146342,1.475609756097561,0.7073170731707317,2.731707317073171,False,Guard,2018,0.39,2018,1610612764,772.98
2018-19,201145,Jeff Green,1610612764,WAS,77,0.475,0.347,0.888,989,1.36,12.285714285714286,4.012987012987013,1.7792207792207793,0.5584415584415584,0.5064935064935064,1.3116883116883118,False,Forward,2018,0.39,2018,1610612764,385.71000000000004
2018-19,203953,Jabari Parker,1610612764,WAS,64,0.493,0.313,0.712,995,1.01,14.53125,6.578125,2.375,0.71875,0.46875,2.359375,False,Forward,2018,0.39,2018,1610612764,388.05
2018-19,2772,Trevor Ariza,1610612764,WAS,69,0.399,0.334,0.793,1016,2.38,12.507246376811594,5.376811594202898,3.652173913043478,1.318840579710145,0.3043478260869565,1.536231884057971,False,Forward,2018,0.39,2018,1610612764,396.24
2018-19,1628418,Thomas Bryant,1610612764,WAS,72,0.616,0.333,0.781,1113,1.53,10.52777777777778,6.305555555555555,1.2777777777777777,0.3472222222222222,0.9305555555555556,0.8333333333333334,False,Center-Forward,2018,0.39,2018,1610612764,434.07
2018-19,1626171,Bobby Portis,1610612764,WAS,50,0.444,0.393,0.794,797,0.97,14.2,8.06,1.44,0.7,0.4,1.48,False,Forward,2018,0.39,2018,1610612764,310.83
2018-19,203107,Tomas Satoransky,1610612764,WAS,80,0.485,0.395,0.819,1060,3.33,8.8625,3.4875,4.9875,1.025,0.1625,1.5,False,Guard,2018,0.39,2018,1610612764,413.40000000000003
2018-19,202322,John Wall,1610612764,WAS,32,0.444,0.302,0.697,655,2.31,20.71875,3.625,8.71875,1.53125,0.90625,3.78125,False,Guard,2018,0.39,2018,1610612764,255.45000000000002
2018-19,1626155,Sam Dekker,1610612764,WAS,47,0.469,0.306,0.609,348,1.92,6.1063829787234045,3.148936170212766,0.9787234042553192,0.8085106382978723,0.1489361702127659,0.5106382978723404,False,Forward,2018,0.39,2018,1610612764,135.72
2018-19,1626184,Chasson Randle,1610612764,WAS,49,0.419,0.4,0.694,264,2.26,5.530612244897959,1.1428571428571428,1.9795918367346936,0.5102040816326531,0.0612244897959183,0.8775510204081632,False,Guard,2018,0.39,2018,1610612764,102.96000000000001
2018-19,1628972,Troy Brown Jr.,1610612764,WAS,52,0.415,0.319,0.681,317,2.67,4.769230769230769,2.7884615384615383,1.5384615384615383,0.4038461538461538,0.0961538461538461,0.5769230769230769,False,Guard-Forward,2018,0.39,2018,1610612764,123.63000000000001
2018-19,203895,Jordan McRae,1610612764,WAS,27,0.469,0.286,0.8,159,2.0,5.925925925925926,1.4814814814814814,1.1111111111111112,0.4814814814814814,0.2592592592592592,0.5555555555555556,False,Guard,2018,0.39,2018,1610612764,62.010000000000005
2018-19,101133,Ian Mahinmi,1610612764,WAS,34,0.452,0.188,0.689,236,1.19,4.088235294117647,3.764705882352941,0.7352941176470589,0.7352941176470589,0.4705882352941176,0.6176470588235294,False,Center,2018,0.39,2018,1610612764,92.04
