PLAYER_ID,PLAYER,TEAM_ID,TEAM,GP,FG_PCT,FG3_PCT,FT_PCT,REB,AST,STL,BLK,TOV,PTS,EFF,AST_TOV,PPG,RPG,APG,SPG,BPG,TPG,YEAR,POSITION,season_start_year,WinPCT,Start_Year,TeamID,is_all_nba
1627780,Gary Payton II,1610612744,GSW,14,0.479,0.321,0.667,44,13,17,4,9,83,112,1.44,5.928571428571429,3.142857142857143,0.9285714285714286,1.2142857142857142,0.2857142857142857,0.6428571428571429,2023-24,Guard,2023,0.45,2023,1610612744,False
1631218,Trayce Jackson-Davis,1610612744,GSW,13,0.545,0.0,0.6,23,6,2,7,6,39,51,1.0,3.0,1.7692307692307692,0.46153846153846156,0.15384615384615385,0.5384615384615384,0.46153846153846156,2023-24,Forward,2023,0.45,2023,1610612744,False
202709,Cory Joseph,1610612744,GSW,10,0.24,0.222,0.571,9,21,3,1,5,20,27,4.2,2.0,0.9,2.1,0.3,0.1,0.5,2023-24,Guard,2023,0.45,2023,1610612744,False
1631311,Lester Quinones,1610612744,GSW,2,0.333,0.25,0.0,0,0,0,0,1,5,0,0.0,2.5,0.0,0.0,0.0,0.0,0.5,2023-24,Guard,2023,0.45,2023,1610612744,False
1630611,Gui Santos,1610612744,GSW,2,0.5,0.0,0.0,4,1,0,0,2,4,5,0.5,2.0,2.0,0.5,0.0,0.0,1.0,2023-24,Forward,2023,0.45,2023,1610612744,False
1629010,Jerome Robinson,1610612744,GSW,1,0.0,0.0,0.0,2,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2023-24,Guard,2023,0.45,2023,1610612744,False
2544,LeBron James,1610612747,LAL,21,0.546,0.387,0.697,160,138,32,15,75,519,591,1.84,24.714285714285715,7.619047619047619,6.571428571428571,1.5238095238095237,0.7142857142857143,3.5714285714285716,2023-24,Forward,2023,0.591,2023,1610612747,False
203076,Anthony Davis,1610612747,LAL,21,0.534,0.273,0.842,264,66,21,58,42,484,670,1.57,23.047619047619047,12.571428571428571,3.142857142857143,1.0,2.761904761904762,2.0,2023-24,Forward-Center,2023,0.591,2023,1610612747,False
1626156,D'Angelo Russell,1610612747,LAL,22,0.479,0.405,0.782,72,143,17,12,38,368,412,3.76,16.727272727272727,3.272727272727273,6.5,0.7727272727272727,0.5454545454545454,1.7272727272727273,2023-24,Guard,2023,0.591,2023,1610612747,False
1630559,Austin Reaves,1610612747,LAL,22,0.463,0.319,0.855,104,101,22,2,53,308,349,1.91,14.0,4.7272727272727275,4.590909090909091,1.0,0.09090909090909091,2.409090909090909,2023-24,Guard,2023,0.591,2023,1610612747,False
1627752,Taurean Prince,1610612747,LAL,20,0.413,0.333,0.722,49,28,15,8,16,170,158,1.75,8.5,2.45,1.4,0.75,0.4,0.8,2023-24,Forward,2023,0.591,2023,1610612747,False
1629060,Rui Hachimura,1610612747,LAL,13,0.495,0.41,0.786,48,13,11,3,12,148,149,1.08,11.384615384615385,3.6923076923076925,1.0,0.8461538461538461,0.23076923076923078,0.9230769230769231,2023-24,Forward,2023,0.591,2023,1610612747,False
1626174,Christian Wood,1610612747,LAL,21,0.443,0.269,0.689,123,17,4,12,27,147,198,0.63,7.0,5.857142857142857,0.8095238095238095,0.19047619047619047,0.5714285714285714,1.2857142857142858,2023-24,Forward,2023,0.591,2023,1610612747,False
1629629,Cam Reddish,1610612747,LAL,18,0.404,0.306,0.844,48,20,26,5,10,126,148,2.0,7.0,2.6666666666666665,1.1111111111111112,1.4444444444444444,0.2777777777777778,0.5555555555555556,2023-24,Forward-Guard,2023,0.591,2023,1610612747,False
1631108,Max Christie,1610612747,LAL,17,0.403,0.324,0.833,47,18,7,4,12,84,100,1.5,4.9411764705882355,2.764705882352941,1.0588235294117647,0.4117647058823529,0.23529411764705882,0.7058823529411765,2023-24,Guard,2023,0.591,2023,1610612747,False
1629637,Jaxson Hayes,1610612747,LAL,19,0.657,0.0,0.571,30,7,5,9,13,58,75,0.54,3.0526315789473686,1.5789473684210527,0.3684210526315789,0.2631578947368421,0.47368421052631576,0.6842105263157895,2023-24,Center-Forward,2023,0.591,2023,1610612747,False
1629216,Gabe Vincent,1610612747,LAL,4,0.393,0.071,0.5,4,12,6,0,2,24,26,6.0,6.0,1.0,3.0,1.5,0.0,0.5,2023-24,Guard,2023,0.591,2023,1610612747,False
1641720,Jalen Hood-Schifino,1610612747,LAL,4,0.267,0.125,0.5,2,3,0,0,3,13,0,1.0,3.25,0.5,0.75,0.0,0.0,0.75,2023-24,Guard,2023,0.591,2023,1610612747,False
1641793,D'Moi Hodge,1610612747,LAL,6,0.25,0.2,0.5,0,2,1,1,1,9,2,2.0,1.5,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,2023-24,Guard,2023,0.591,2023,1610612747,False
1630658,Colin Castleton,1610612747,LAL,3,0.4,0.0,1.0,6,2,0,0,0,6,11,0.0,2.0,2.0,0.6666666666666666,0.0,0.0,0.0,2023-24,Center,2023,0.591,2023,1610612747,False
1641788,Alex Fudge,1610612747,LAL,4,0.167,0.0,1.0,2,0,0,0,1,4,0,0.0,1.0,0.5,0.0,0.0,0.0,0.25,2023-24,Forward,2023,0.591,2023,1610612747,False
1629020,Jarred Vanderbilt,1610612747,LAL,2,0.0,0.0,0.5,10,3,1,0,1,1,9,3.0,0.5,5.0,1.5,0.5,0.0,0.5,2023-24,Forward,2023,0.591,2023,1610612747,False
1641721,Maxwell Lewis,1610612747,LAL,10,0.0,0.0,0.0,2,2,2,0,4,0,-3,0.5,0.0,0.2,0.2,0.2,0.0,0.4,2023-24,Forward,2023,0.591,2023,1610612747,False
203954,Joel Embiid,1610612755,PHI,16,0.498,0.315,0.878,180,106,16,30,59,512,596,1.8,32.0,11.25,6.625,1.0,1.875,3.6875,2023-24,Center-Forward,2023,0.632,2023,1610612755,False
1630178,Tyrese Maxey,1610612755,PHI,18,0.464,0.396,0.899,83,120,15,12,28,486,483,4.29,27.0,4.611111111111111,6.666666666666667,0.8333333333333334,0.6666666666666666,1.5555555555555556,2023-24,Guard,2023,0.632,2023,1610612755,False
202699,Tobias Harris,1610612755,PHI,19,0.516,0.323,0.886,115,51,18,6,37,342,365,1.38,18.0,6.052631578947368,2.6842105263157894,0.9473684210526315,0.3157894736842105,1.9473684210526316,2023-24,Forward,2023,0.632,2023,1610612755,False
1629001,De'Anthony Melton,1610612755,PHI,19,0.397,0.4,0.784,76,70,25,8,27,244,265,2.59,12.842105263157896,4.0,3.6842105263157894,1.3157894736842106,0.42105263157894735,1.4210526315789473,2023-24,Guard,2023,0.632,2023,1610612755,False
1626162,Kelly Oubre Jr.,1610612755,PHI,8,0.5,0.378,0.786,41,5,11,3,7,130,130,0.71,16.25,5.125,0.625,1.375,0.375,0.875,2023-24,Forward-Guard,2023,0.632,2023,1610612755,False
1630194,Paul Reed,1610612755,PHI,19,0.595,0.444,0.75,83,20,10,12,16,104,179,1.25,5.473684210526316,4.368421052631579,1.0526315789473684,0.5263157894736842,0.631578947368421,0.8421052631578947,2023-24,Forward,2023,0.632,2023,1610612755,False
203496,Robert Covington,1610612755,PHI,19,0.442,0.37,0.857,69,18,29,15,6,103,182,3.0,5.421052631578948,3.6315789473684212,0.9473684210526315,1.5263157894736843,0.7894736842105263,0.3157894736842105,2023-24,Forward,2023,0.632,2023,1610612755,False
201976,Patrick Beverley,1610612755,PHI,19,0.444,0.306,0.688,61,48,10,6,13,86,153,3.69,4.526315789473684,3.210526315789474,2.526315789473684,0.5263157894736842,0.3157894736842105,0.6842105263157895,2023-24,Guard,2023,0.632,2023,1610612755,False
201587,Nicolas Batum,1610612755,PHI,13,0.563,0.513,0.75,48,21,9,11,7,77,137,3.0,5.923076923076923,3.6923076923076925,1.6153846153846154,0.6923076923076923,0.8461538461538461,0.5384615384615384,2023-24,Guard-Forward,2023,0.632,2023,1610612755,False
202694,Marcus Morris Sr.,1610612755,PHI,12,0.451,0.478,1.0,25,6,4,5,5,60,67,1.2,5.0,2.0833333333333335,0.5,0.3333333333333333,0.4166666666666667,0.4166666666666667,2023-24,Forward,2023,0.632,2023,1610612755,False
1627863,Danuel House Jr.,1610612755,PHI,10,0.419,0.25,0.8,14,8,5,1,9,38,37,0.89,3.8,1.4,0.8,0.5,0.1,0.9,2023-24,Forward-Guard,2023,0.632,2023,1610612755,False
1630531,Jaden Springer,1610612755,PHI,11,0.351,0.25,0.75,22,10,5,6,12,35,40,0.83,3.1818181818181817,2.0,0.9090909090909091,0.45454545454545453,0.5454545454545454,1.0909090909090908,2023-24,Guard,2023,0.632,2023,1610612755,False
1628964,Mo Bamba,1610612755,PHI,9,0.542,0.429,0.75,21,1,1,7,6,35,46,0.17,3.888888888888889,2.3333333333333335,0.1111111111111111,0.1111111111111111,0.7777777777777778,0.6666666666666666,2023-24,Center,2023,0.632,2023,1610612755,False
1627788,Furkan Korkmaz,1610612755,PHI,14,0.367,0.267,0.714,8,6,9,0,6,31,27,1.0,2.2142857142857144,0.5714285714285714,0.42857142857142855,0.6428571428571429,0.0,0.42857142857142855,2023-24,Guard-Forward,2023,0.632,2023,1610612755,False
1630231,KJ Martin,1610612755,PHI,11,0.364,0.167,0.5,12,4,5,1,5,20,20,0.8,1.8181818181818181,1.0909090909090908,0.36363636363636365,0.45454545454545453,0.09090909090909091,0.45454545454545453,2023-24,Forward,2023,0.632,2023,1610612755,False
201980,Danny Green,1610612755,PHI,2,0.0,0.0,0.0,2,1,1,0,0,0,2,0.0,0.0,1.0,0.5,0.5,0.0,0.0,2023-24,Guard,2023,0.632,2023,1610612755,False
1628973,Jalen Brunson,1610612752,NYK,20,0.466,0.457,0.811,74,111,20,1,40,498,441,2.77,24.9,3.7,5.55,1.0,0.05,2.0,2023-24,Guard,2023,0.6,2023,1610612752,False
203944,Julius Randle,1610612752,NYK,20,0.43,0.292,0.722,199,110,14,3,64,429,455,1.72,21.45,9.95,5.5,0.7,0.15,3.2,2023-24,Forward-Center,2023,0.6,2023,1610612752,False
1630193,Immanuel Quickley,1610612752,NYK,20,0.428,0.364,0.891,60,57,9,2,23,299,262,2.48,14.95,3.0,2.85,0.45,0.1,1.15,2023-24,Guard,2023,0.6,2023,1610612752,False
1629628,RJ Barrett,1610612752,NYK,15,0.419,0.382,0.853,59,39,7,3,30,283,218,1.3,18.866666666666667,3.933333333333333,2.6,0.4666666666666667,0.2,2.0,2023-24,Forward-Guard,2023,0.6,2023,1610612752,False
1628978,Donte DiVincenzo,1610612752,NYK,20,0.425,0.427,0.684,55,34,18,6,21,181,183,1.62,9.05,2.75,1.7,0.9,0.3,1.05,2023-24,Guard,2023,0.6,2023,1610612752,False
1628404,Josh Hart,1610612752,NYK,20,0.475,0.356,0.733,122,50,21,6,19,166,268,2.63,8.3,6.1,2.5,1.05,0.3,0.95,2023-24,Guard,2023,0.6,2023,1610612752,False
1629011,Mitchell Robinson,1610612752,NYK,20,0.576,0.0,0.389,208,13,31,27,20,120,318,0.65,6.0,10.4,0.65,1.55,1.35,1.0,2023-24,Center-Forward,2023,0.6,2023,1610612752,False
1628392,Isaiah Hartenstein,1610612752,NYK,20,0.566,0.333,0.667,101,22,18,11,16,107,200,1.38,5.35,5.05,1.1,0.9,0.55,0.8,2023-24,Center-Forward,2023,0.6,2023,1610612752,False
1629656,Quentin Grimes,1610612752,NYK,18,0.359,0.345,0.667,23,21,14,0,9,105,87,2.33,5.833333333333333,1.2777777777777777,1.1666666666666667,0.7777777777777778,0.0,0.5,2023-24,Guard,2023,0.6,2023,1610612752,False
1630540,Miles McBride,1610612752,NYK,13,0.5,0.357,0.5,3,3,4,0,0,24,24,0.0,1.8461538461538463,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.0,0.0,2023-24,Guard,2023,0.6,2023,1610612752,False
1629610,DaQuan Jeffries,1610612752,NYK,7,0.375,0.25,0.0,3,1,0,0,1,7,3,1.0,1.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.14285714285714285,2023-24,Guard-Forward,2023,0.6,2023,1610612752,False
1630579,Jericho Sims,1610612752,NYK,9,0.667,0.0,0.333,10,1,0,0,1,5,12,1.0,0.5555555555555556,1.1111111111111112,0.1111111111111111,0.0,0.0,0.1111111111111111,2023-24,Center,2023,0.6,2023,1610612752,False
1629685,Dylan Windler,1610612752,NYK,3,0.5,0.5,0.0,1,1,0,0,0,3,4,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,2023-24,Guard-Forward,2023,0.6,2023,1610612752,False
203095,Evan Fournier,1610612752,NYK,1,0.167,0.0,0.0,1,1,1,0,0,2,0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2023-24,Guard-Forward,2023,0.6,2023,1610612752,False
1629718,Charlie Brown Jr.,1610612752,NYK,1,0.0,0.0,0.0,0,0,0,0,2,0,-3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2023-24,Guard,2023,0.6,2023,1610612752,False
1631210,Jacob Toppin,1610612752,NYK,1,0.0,0.0,0.0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023-24,Forward,2023,0.6,2023,1610612752,False
1627853,Ryan Arcidiacono,1610612752,NYK,6,0.0,0.0,0.0,3,1,1,0,0,0,4,0.0,0.0,0.5,0.16666666666666666,0.16666666666666666,0.0,0.0,2023-24,Guard,2023,0.6,2023,1610612752,False
1629027,Trae Young,1610612737,ATL,18,0.409,0.353,0.864,52,192,29,0,68,487,459,2.82,27.055555555555557,2.888888888888889,10.666666666666666,1.6111111111111112,0.0,3.7777777777777777,2023-24,Guard,2023,0.474,2023,1610612737,False
1627749,Dejounte Murray,1610612737,ATL,19,0.458,0.393,0.864,78,97,34,5,45,387,375,2.16,20.36842105263158,4.105263157894737,5.105263157894737,1.7894736842105263,0.2631578947368421,2.3684210526315788,2023-24,Guard,2023,0.474,2023,1610612737,False
203992,Bogdan Bogdanovic,1610612737,ATL,19,0.452,0.389,0.92,59,44,28,7,25,299,278,1.76,15.736842105263158,3.1052631578947367,2.3157894736842106,1.4736842105263157,0.3684210526315789,1.3157894736842106,2023-24,Guard,2023,0.474,2023,1610612737,False
1629631,De'Andre Hunter,1610612737,ATL,19,0.45,0.359,0.894,78,25,18,7,29,272,254,0.86,14.31578947368421,4.105263157894737,1.3157894736842106,0.9473684210526315,0.3684210526315789,1.5263157894736843,2023-24,Forward-Guard,2023,0.474,2023,1610612737,False
1630180,Saddiq Bey,1610612737,ATL,19,0.512,0.4,0.784,111,23,21,3,22,235,281,1.04,12.368421052631579,5.842105263157895,1.2105263157894737,1.105263157894737,0.15789473684210525,1.1578947368421053,2023-24,Guard-Forward,2023,0.474,2023,1610612737,False
1630552,Jalen Johnson,1610612737,ATL,15,0.594,0.425,0.758,109,36,17,15,30,212,293,1.2,14.133333333333333,7.266666666666667,2.4,1.1333333333333333,1.0,2.0,2023-24,Forward,2023,0.474,2023,1610612737,False
203991,Clint Capela,1610612737,ATL,19,0.569,0.0,0.609,192,20,14,32,16,202,360,1.25,10.631578947368421,10.105263157894736,1.0526315789473684,0.7368421052631579,1.6842105263157894,0.8421052631578947,2023-24,Center,2023,0.474,2023,1610612737,False
1630168,Onyeka Okongwu,1610612737,ATL,19,0.57,0.238,0.854,126,27,10,15,15,168,278,1.8,8.842105263157896,6.631578947368421,1.4210526315789473,0.5263157894736842,0.7894736842105263,0.7894736842105263,2023-24,Forward-Center,2023,0.474,2023,1610612737,False
1631100,AJ Griffin,1610612737,ATL,11,0.303,0.333,1.0,10,3,1,0,4,30,17,0.75,2.727272727272727,0.9090909090909091,0.2727272727272727,0.09090909090909091,0.0,0.36363636363636365,2023-24,Forward,2023,0.474,2023,1610612737,False
202083,Wesley Matthews,1610612737,ATL,9,0.353,0.313,0.5,10,7,3,1,2,21,25,3.5,2.3333333333333335,1.1111111111111112,0.7777777777777778,0.3333333333333333,0.1111111111111111,0.2222222222222222,2023-24,Guard,2023,0.474,2023,1610612737,False
1629726,Garrison Mathews,1610612737,ATL,7,0.364,0.364,0.0,7,1,1,0,1,12,13,1.0,1.7142857142857142,1.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,2023-24,Guard,2023,0.474,2023,1610612737,False
1628981,Bruno Fernando,1610612737,ATL,5,0.333,0.0,1.0,4,0,0,0,4,7,1,0.0,1.4,0.8,0.0,0.0,0.0,0.8,2023-24,Forward-Center,2023,0.474,2023,1610612737,False
1630235,Trent Forrest,1610612737,ATL,4,0.25,0.0,1.0,1,7,0,0,1,4,8,7.0,1.0,0.25,1.75,0.0,0.0,0.25,2023-24,Guard,2023,0.474,2023,1610612737,False
201988,Patty Mills,1610612737,ATL,1,0.5,1.0,0.0,1,0,0,0,0,3,3,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2023-24,Guard,2023,0.474,2023,1610612737,False
1641723,Kobe Bufkin,1610612737,ATL,2,0.0,0.0,0.5,2,0,0,0,0,1,-1,0.0,0.5,1.0,0.0,0.0,0.0,0.0,2023-24,Guard,2023,0.474,2023,1610612737,False
1631243,Mouhamed Gueye,1610612737,ATL,2,0.0,0.0,0.0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2023-24,Forward,2023,0.474,2023,1610612737,False
1630169,Tyrese Haliburton,1610612754,IND,17,0.521,0.447,0.881,68,202,18,11,40,458,562,5.05,26.941176470588236,4.0,11.882352941176471,1.0588235294117647,0.6470588235294118,2.3529411764705883,2023-24,Guard,2023,0.579,2023,1610612754,False
1626167,Myles Turner,1610612754,IND,19,0.507,0.329,0.781,150,26,12,39,27,316,387,0.96,16.63157894736842,7.894736842105263,1.368421052631579,0.631578947368421,2.0526315789473686,1.4210526315789473,2023-24,Center-Forward,2023,0.579,2023,1610612754,False
1627741,Buddy Hield,1610612754,IND,19,0.459,0.404,0.818,54,51,15,11,28,258,246,1.82,13.578947368421053,2.8421052631578947,2.6842105263157894,0.7894736842105263,0.5789473684210527,1.4736842105263157,2023-24,Guard,2023,0.579,2023,1610612754,False
1631097,Bennedict Mathurin,1610612754,IND,19,0.447,0.369,0.778,72,37,11,3,25,250,222,1.48,13.157894736842104,3.789473684210526,1.9473684210526316,0.5789473684210527,0.15789473684210525,1.3157894736842106,2023-24,Guard-Forward,2023,0.579,2023,1610612754,False
1630167,Obi Toppin,1610612754,IND,19,0.605,0.369,0.813,57,25,13,12,15,246,268,1.67,12.947368421052632,3.0,1.3157894736842106,0.6842105263157895,0.631578947368421,0.7894736842105263,2023-24,Forward,2023,0.579,2023,1610612754,False
1628971,Bruce Brown,1610612754,IND,19,0.478,0.361,0.83,84,54,23,5,22,241,281,2.46,12.68421052631579,4.421052631578948,2.8421052631578947,1.2105263157894737,0.2631578947368421,1.1578947368421053,2023-24,Guard-Forward,2023,0.579,2023,1610612754,False
1630174,Aaron Nesmith,1610612754,IND,17,0.551,0.455,0.647,54,17,17,10,10,192,211,1.7,11.294117647058824,3.176470588235294,1.0,1.0,0.5882352941176471,0.5882352941176471,2023-24,Guard-Forward,2023,0.579,2023,1610612754,False
1630188,Jalen Smith,1610612754,IND,14,0.707,0.667,0.741,77,12,5,4,15,140,194,0.8,10.0,5.5,0.8571428571428571,0.35714285714285715,0.2857142857142857,1.0714285714285714,2023-24,Forward-Center,2023,0.579,2023,1610612754,False
1629614,Andrew Nembhard,1610612754,IND,16,0.44,0.243,0.667,29,68,14,0,22,111,136,3.09,6.9375,1.8125,4.25,0.875,0.0,1.375,2023-24,Guard-Forward,2023,0.579,2023,1610612754,False
204456,T.J. McConnell,1610612754,IND,13,0.56,0.167,0.714,32,55,9,2,11,95,145,5.0,7.3076923076923075,2.4615384615384617,4.230769230769231,0.6923076923076923,0.15384615384615385,0.8461538461538461,2023-24,Guard,2023,0.579,2023,1610612754,False
1630543,Isaiah Jackson,1610612754,IND,11,0.559,0.0,0.696,45,10,5,19,5,54,106,2.0,4.909090909090909,4.090909090909091,0.9090909090909091,0.45454545454545453,1.7272727272727273,0.45454545454545453,2023-24,Forward,2023,0.579,2023,1610612754,False
1629670,Jordan Nwora,1610612754,IND,5,0.412,0.267,0.75,15,6,4,1,7,35,33,0.86,7.0,3.0,1.2,0.8,0.2,1.4,2023-24,Forward,2023,0.579,2023,1610612754,False
1641767,Ben Sheppard,1610612754,IND,9,0.409,0.333,1.0,5,5,1,0,1,25,22,5.0,2.7777777777777777,0.5555555555555556,0.5555555555555556,0.1111111111111111,0.0,0.1111111111111111,2023-24,Guard,2023,0.579,2023,1610612754,False
1641716,Jarace Walker,1610612754,IND,5,0.389,0.0,1.0,8,6,2,2,1,17,23,6.0,3.4,1.6,1.2,0.4,0.4,0.2,2023-24,Forward,2023,0.579,2023,1610612754,False
1630217,Desmond Bane,1610612763,MEM,19,0.453,0.369,0.849,84,99,26,13,52,452,413,1.9,23.789473684210527,4.421052631578948,5.2105263157894735,1.368421052631579,0.6842105263157895,2.736842105263158,2023-24,Guard,2023,0.263,2023,1610612763,False
1628991,Jaren Jackson Jr.,1610612763,MEM,19,0.422,0.283,0.828,117,36,11,34,37,372,342,0.97,19.57894736842105,6.157894736842105,1.894736842105263,0.5789473684210527,1.7894736842105263,1.9473684210526316,2023-24,Forward-Center,2023,0.263,2023,1610612763,False
1630583,Santi Aldama,1610612763,MEM,13,0.453,0.311,0.609,82,25,10,9,16,181,195,1.56,13.923076923076923,6.3076923076923075,1.9230769230769231,0.7692307692307693,0.6923076923076923,1.2307692307692308,2023-24,Forward-Center,2023,0.263,2023,1610612763,False
1631223,David Roddy,1610612763,MEM,19,0.432,0.306,0.706,79,21,12,8,17,159,173,1.24,8.368421052631579,4.157894736842105,1.105263157894737,0.631578947368421,0.42105263157894735,0.8947368421052632,2023-24,Forward,2023,0.263,2023,1610612763,False
1630533,Ziaire Williams,1610612763,MEM,17,0.391,0.354,0.875,77,23,9,5,23,148,155,1.0,8.705882352941176,4.529411764705882,1.3529411764705883,0.5294117647058824,0.29411764705882354,1.3529411764705883,2023-24,Forward,2023,0.263,2023,1610612763,False
203935,Marcus Smart,1610612763,MEM,11,0.429,0.295,0.81,27,55,22,4,37,137,136,1.49,12.454545454545455,2.4545454545454546,5.0,2.0,0.36363636363636365,3.3636363636363638,2023-24,Guard,2023,0.263,2023,1610612763,False
201565,Derrick Rose,1610612763,MEM,10,0.47,0.381,0.846,20,31,5,1,12,97,96,2.58,9.7,2.0,3.1,0.5,0.1,1.2,2023-24,Guard,2023,0.263,2023,1610612763,False
202687,Bismack Biyombo,1610612763,MEM,14,0.585,0.0,0.6,98,28,6,19,17,94,189,1.65,6.714285714285714,7.0,2.0,0.42857142857142855,1.3571428571428572,1.2142857142857142,2023-24,Center,2023,0.263,2023,1610612763,False
1630214,Xavier Tillman,1610612763,MEM,9,0.405,0.28,0.444,49,19,13,9,11,71,101,1.73,7.888888888888889,5.444444444444445,2.111111111111111,1.4444444444444444,1.0,1.2222222222222223,2023-24,Forward,2023,0.263,2023,1610612763,False
1628379,Luke Kennard,1610612763,MEM,8,0.362,0.37,1.0,23,16,5,1,5,66,69,3.2,8.25,2.875,2.0,0.625,0.125,0.625,2023-24,Guard,2023,0.263,2023,1610612763,False
1631367,Jacob Gilyard,1610612763,MEM,14,0.432,0.41,1.0,18,43,9,1,8,55,93,5.38,3.9285714285714284,1.2857142857142858,3.0714285714285716,0.6428571428571429,0.07142857142857142,0.5714285714285714,2023-24,Guard,2023,0.263,2023,1610612763,False
1631246,Vince Williams Jr.,1610612763,MEM,11,0.441,0.333,0.923,36,13,3,7,6,51,84,2.17,4.636363636363637,3.272727272727273,1.1818181818181819,0.2727272727272727,0.6363636363636364,0.5454545454545454,2023-24,Guard,2023,0.263,2023,1610612763,False
1629723,John Konchar,1610612763,MEM,15,0.354,0.296,0.75,59,22,9,10,6,45,107,3.67,3.0,3.933333333333333,1.4666666666666666,0.6,0.6666666666666666,0.4,2023-24,Guard,2023,0.263,2023,1610612763,False
1631254,Kenneth Lofton Jr.,1610612763,MEM,13,0.382,0.25,0.462,14,12,2,3,6,34,31,2.0,2.6153846153846154,1.0769230769230769,0.9230769230769231,0.15384615384615385,0.23076923076923078,0.46153846153846156,2023-24,Forward,2023,0.263,2023,1610612763,False
1629669,Jaylen Nowell,1610612763,MEM,5,0.361,0.143,1.0,12,7,2,0,2,31,27,3.5,6.2,2.4,1.4,0.4,0.0,0.4,2023-24,Guard,2023,0.263,2023,1610612763,False
1631222,Jake LaRavia,1610612763,MEM,5,0.35,0.167,0.5,8,2,1,0,2,17,12,1.0,3.4,1.6,0.4,0.2,0.0,0.4,2023-24,Forward,2023,0.263,2023,1610612763,False
1627885,Shaquille Harrison,1610612763,MEM,3,0.5,0.0,0.0,2,0,0,1,0,2,4,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,2023-24,Guard,2023,0.263,2023,1610612763,False
1641713,GG Jackson,1610612763,MEM,3,0.0,0.0,0.0,3,0,1,0,1,0,-1,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,2023-24,Forward,2023,0.263,2023,1610612763,False
1627742,Brandon Ingram,1610612740,NOP,19,0.499,0.305,0.779,101,101,15,3,49,451,424,2.06,23.736842105263158,5.315789473684211,5.315789473684211,0.7894736842105263,0.15789473684210525,2.5789473684210527,2023-24,Forward,2023,0.545,2023,1610612740,False
1629627,Zion Williamson,1610612740,NOP,18,0.569,0.333,0.664,104,89,21,5,49,409,414,1.82,22.72222222222222,5.777777777777778,4.944444444444445,1.1666666666666667,0.2777777777777778,2.7222222222222223,2023-24,Forward,2023,0.545,2023,1610612740,False
202685,Jonas Valanciunas,1610612740,NOP,22,0.567,0.375,0.815,200,50,8,27,26,312,466,1.92,14.181818181818182,9.090909090909092,2.272727272727273,0.36363636363636365,1.2272727272727273,1.1818181818181819,2023-24,Center,2023,0.545,2023,1610612740,False
1641722,Jordan Hawkins,1610612740,NOP,21,0.394,0.373,0.87,79,38,10,0,22,270,235,1.73,12.857142857142858,3.761904761904762,1.8095238095238095,0.47619047619047616,0.0,1.0476190476190477,2023-24,Guard,2023,0.545,2023,1610612740,False
1630529,Herbert Jones,1610612740,NOP,19,0.519,0.358,0.881,80,55,34,25,31,236,318,1.77,12.421052631578947,4.2105263157894735,2.8947368421052633,1.7894736842105263,1.3157894736842106,1.631578947368421,2023-24,Forward,2023,0.545,2023,1610612740,False
203468,CJ McCollum,1610612740,NOP,9,0.446,0.366,0.778,38,54,15,9,13,186,199,4.15,20.666666666666668,4.222222222222222,6.0,1.6666666666666667,1.0,1.4444444444444444,2023-24,Guard,2023,0.545,2023,1610612740,False
1630700,Dyson Daniels,1610612740,NOP,22,0.411,0.25,0.625,101,72,34,8,29,155,243,2.48,7.045454545454546,4.590909090909091,3.272727272727273,1.5454545454545454,0.36363636363636365,1.3181818181818181,2023-24,Guard,2023,0.545,2023,1610612740,False
1630346,Matt Ryan,1610612740,NOP,13,0.458,0.471,0.929,30,14,5,1,16,121,109,0.88,9.307692307692308,2.3076923076923075,1.0769230769230769,0.38461538461538464,0.07692307692307693,1.2307692307692308,2023-24,Forward,2023,0.545,2023,1610612740,False
1630230,Naji Marshall,1610612740,NOP,13,0.457,0.405,0.839,61,29,11,4,17,115,154,1.71,8.846153846153847,4.6923076923076925,2.230769230769231,0.8461538461538461,0.3076923076923077,1.3076923076923077,2023-24,Forward,2023,0.545,2023,1610612740,False
1630631,Jose Alvarado,1610612740,NOP,8,0.431,0.407,0.375,17,16,9,3,8,58,61,2.0,7.25,2.125,2.0,1.125,0.375,1.0,2023-24,Guard,2023,0.545,2023,1610612740,False
